"","vbgem15","layer","lon.GK3","lat.GK3","lon.WGS84","lat.WGS84","AGS","RS","GEN","NUTS","digit6","gem15","gem15rs","name15","vbgnam15","raumt2010besiedlung","raumt2010lage","fl15_sum","z_bev15","popDens15","Road14","Road15","Road16","Road984"
"165608",8337904,527959,4189350,2739050,8.24516243710202,47.7510076474382,"08337039","083375004039","Grafenhausen","DE13A","5",8337039,83375004039,"Grafenhausen","GVV Oberes Schlüchttal","rural","sehr peripher",125.62,7427,59.1227511542748,0,0,0,0
"165607",8337904,527960,4190350,2739050,8.25848762863555,47.7512203157411,"08337039","083375004039","Grafenhausen","DE13A","5",8337039,83375004039,"Grafenhausen","GVV Oberes Schlüchttal","rural","sehr peripher",125.62,7427,59.1227511542748,0,0,0,0
"165587",8337904,527961,4191350,2739050,8.27181292021568,47.7514313633298,"08337039","083375004039","Grafenhausen","DE13A","5",8337039,83375004039,"Grafenhausen","GVV Oberes Schlüchttal","rural","sehr peripher",125.62,7427,59.1227511542748,0,0,0,0
"165562",8337904,527962,4192350,2739050,8.28513831107866,47.7516407901847,"08337039","083375004039","Grafenhausen","DE13A","5",8337039,83375004039,"Grafenhausen","GVV Oberes Schlüchttal","rural","sehr peripher",125.62,7427,59.1227511542748,0,0,0,0
"165574",8337904,527963,4193350,2739050,8.29846380046067,47.7518485962866,"08337128","083375004128","Ühlingen-Birkendorf","DE13A","5",8337128,83375004128,"Ühlingen-Birkendorf","GVV Oberes Schlüchttal","rural","sehr peripher",125.62,7427,59.1227511542748,0,1796.15207571203,0,0
"165538",8337904,527964,4194350,2739050,8.31178938759784,47.7520547816161,"08337128","083375004128","Ühlingen-Birkendorf","DE13A","5",8337128,83375004128,"Ühlingen-Birkendorf","GVV Oberes Schlüchttal","rural","sehr peripher",125.62,7427,59.1227511542748,0,2054.86812737406,0,1238.73223499145
"165551",8337904,527965,4195350,2739050,8.32511507172627,47.7522593461543,"08337128","083375004128","Ühlingen-Birkendorf","DE13A","5",8337128,83375004128,"Ühlingen-Birkendorf","GVV Oberes Schlüchttal","rural","sehr peripher",125.62,7427,59.1227511542748,0,0,0,833.0239075826
"165566",8337904,527966,4196350,2739050,8.33844085208201,47.752462289882,"08337128","083375004128","Ühlingen-Birkendorf","DE13A","5",8337128,83375004128,"Ühlingen-Birkendorf","GVV Oberes Schlüchttal","rural","sehr peripher",125.62,7427,59.1227511542748,0,0,0,0
"165256",8337106,527967,4197350,2739050,8.35176672790105,47.7526636127807,"08337106","083370106106","Stühlingen","DE13A","0",8337106,83370106106,"Stühlingen, Stadt","Stühlingen, Stadt","rural","peripher",93.22,5063,54.312379317743,0,0,0,0
"165264",8337106,527968,4198350,2739050,8.36509269841935,47.7528633148316,"08337106","083370106106","Stühlingen","DE13A","0",8337106,83370106106,"Stühlingen, Stadt","Stühlingen, Stadt","rural","peripher",93.22,5063,54.312379317743,0,0,0,0
"165242",8337106,527969,4199350,2739050,8.37841876287284,47.7530613960162,"08337106","083370106106","Stühlingen","DE13A","0",8337106,83370106106,"Stühlingen, Stadt","Stühlingen, Stadt","rural","peripher",93.22,5063,54.312379317743,0,0,0,0
"165254",8337106,527970,4200350,2739050,8.39174492049738,47.7532578563162,"08337106","083370106106","Stühlingen","DE13A","0",8337106,83370106106,"Stühlingen, Stadt","Stühlingen, Stadt","rural","peripher",93.22,5063,54.312379317743,0,0,0,0
"165239",8337106,527971,4201350,2739050,8.40507117052881,47.7534526957135,"08337106","083370106106","Stühlingen","DE13A","0",8337106,83370106106,"Stühlingen, Stadt","Stühlingen, Stadt","rural","peripher",93.22,5063,54.312379317743,0,0,0,0
"165226",8337106,527972,4202350,2739050,8.4183975122029,47.7536459141899,"08337106","083370106106","Stühlingen","DE13A","0",8337106,83370106106,"Stühlingen, Stadt","Stühlingen, Stadt","rural","peripher",93.22,5063,54.312379317743,0,0,0,0
"165237",8337106,527973,4203350,2739050,8.43172394475541,47.7538375117277,"08337106","083370106106","Stühlingen","DE13A","0",8337106,83370106106,"Stühlingen, Stadt","Stühlingen, Stadt","rural","peripher",93.22,5063,54.312379317743,0,0,0,0
"165219",8337106,527974,4204350,2739050,8.44505046742204,47.754027488309,"08337106","083370106106","Stühlingen","DE13A","0",8337106,83370106106,"Stühlingen, Stadt","Stühlingen, Stadt","rural","peripher",93.22,5063,54.312379317743,774.057833570754,0,0,0
"165225",8337106,527975,4205350,2739050,8.45837707943844,47.7542158439162,"08337106","083370106106","Stühlingen","DE13A","0",8337106,83370106106,"Stühlingen, Stadt","Stühlingen, Stadt","rural","peripher",93.22,5063,54.312379317743,2079.72713530364,0,0,0
"163406",8335035,527996,4226350,2739050,8.73825521751344,47.7577968371132,"08335035","083350035035","Hilzingen","DE138","0",8335035,83350035035,"Hilzingen","Hilzingen","suburban","zentral",53.03,8493,160.154629455025,1236.67809842807,0,0,0
"163400",8335035,527997,4227350,2739050,8.7515836017674,47.7579495271454,"08335035","083350035035","Hilzingen","DE138","0",8335035,83350035035,"Hilzingen","Hilzingen","suburban","zentral",53.03,8493,160.154629455025,1718.20136279098,0,0,0
"163413",8335035,527998,4228350,2739050,8.76491205778066,47.7581005958404,"08335035","083350035035","Hilzingen","DE138","0",8335035,83350035035,"Hilzingen","Hilzingen","suburban","zentral",53.03,8493,160.154629455025,1819.70012788512,0,1095.43910025392,0
"163414",8335035,527999,4229350,2739050,8.778240584788,47.7582500431843,"08335035","083350035035","Hilzingen","DE138","0",8335035,83350035035,"Hilzingen","Hilzingen","suburban","zentral",53.03,8493,160.154629455025,1778.49780213643,0,1888.63552964517,0
"163411",8335035,528000,4230350,2739050,8.79156918202415,47.7583978691631,"08335035","083350035035","Hilzingen","DE138","0",8335035,83350035035,"Hilzingen","Hilzingen","suburban","zentral",53.03,8493,160.154629455025,1860.68498911903,0,1993.05206950884,0
"163421",8335035,528001,4231350,2739050,8.80489784872382,47.7585440737632,"08335035","083350035035","Hilzingen","DE138","0",8335035,83350035035,"Hilzingen","Hilzingen","suburban","zentral",53.03,8493,160.154629455025,2028.69055996104,0,1494.18443896776,0
"163930",8335905,528002,4232350,2739050,8.81822658412167,47.7586886569711,"08335075","083355005075","Singen (Hohentwiel)","DE138","5",8335075,83355005075,"Singen (Hohentwiel), Stadt","VVG der Stadt Singen (Hohentwiel)","urban","zentral",110.01,66826,607.453867830197,3019.4696374481,0,0,0
"163918",8335905,528003,4233350,2739050,8.83155538745235,47.7588316187733,"08335075","083355005075","Singen (Hohentwiel)","DE138","5",8335075,83355005075,"Singen (Hohentwiel), Stadt","VVG der Stadt Singen (Hohentwiel)","urban","zentral",110.01,66826,607.453867830197,2238.8049005456,0,0,0
"163931",8335905,528004,4234350,2739050,8.84488425795045,47.7589729591566,"08335075","083355005075","Singen (Hohentwiel)","DE138","5",8335075,83355005075,"Singen (Hohentwiel), Stadt","VVG der Stadt Singen (Hohentwiel)","urban","zentral",110.01,66826,607.453867830197,1751.34303580788,0,0,0
"163908",8335905,528005,4235350,2739050,8.85821319485057,47.7591126781079,"08335075","083355005075","Singen (Hohentwiel)","DE138","5",8335075,83355005075,"Singen (Hohentwiel), Stadt","VVG der Stadt Singen (Hohentwiel)","urban","zentral",110.01,66826,607.453867830197,1801.80051379543,0,0,0
"163887",8335905,528006,4236350,2739050,8.87154219738725,47.7592507756143,"08335075","083355005075","Singen (Hohentwiel)","DE138","5",8335075,83355005075,"Singen (Hohentwiel), Stadt","VVG der Stadt Singen (Hohentwiel)","urban","zentral",110.01,66826,607.453867830197,1853.55474836318,0,0,0
"163884",8335905,528007,4237350,2739050,8.884871264795,47.759387251663,"08335075","083355005075","Singen (Hohentwiel)","DE138","5",8335075,83355005075,"Singen (Hohentwiel), Stadt","VVG der Stadt Singen (Hohentwiel)","urban","zentral",110.01,66826,607.453867830197,1965.97535978579,0,0,0
"163892",8335905,528008,4238350,2739050,8.8982003963083,47.7595221062413,"08335075","083355005075","Singen (Hohentwiel)","DE138","5",8335075,83355005075,"Singen (Hohentwiel), Stadt","VVG der Stadt Singen (Hohentwiel)","urban","zentral",110.01,66826,607.453867830197,2573.09821245853,0,0,0
"163458",8335063,528009,4239350,2739050,8.91152959116163,47.7596553393367,"08335063","083350063063","Radolfzell am Bodensee","DE138","0",8335063,83350063063,"Radolfzell am Bodensee, Stadt","Radolfzell am Bodensee, Stadt","urban","peripher",58.57,30943,528.308007512378,2123.3697303249,0,0,0
"163466",8335063,528010,4240350,2739050,8.92485884858939,47.759786950937,"08335063","083350063063","Radolfzell am Bodensee","DE138","0",8335063,83350063063,"Radolfzell am Bodensee, Stadt","Radolfzell am Bodensee, Stadt","urban","peripher",58.57,30943,528.308007512378,0,0,0,0
"163456",8335063,528011,4241350,2739050,8.938188167826,47.7599169410299,"08335063","083350063063","Radolfzell am Bodensee","DE138","0",8335063,83350063063,"Radolfzell am Bodensee, Stadt","Radolfzell am Bodensee, Stadt","urban","peripher",58.57,30943,528.308007512378,0,1773.59025026069,0,61.3854192704221
"163496",8335063,528012,4242350,2739050,8.95151754810581,47.7600453096034,"08335063","083350063063","Radolfzell am Bodensee","DE138","0",8335063,83350063063,"Radolfzell am Bodensee, Stadt","Radolfzell am Bodensee, Stadt","urban","peripher",58.57,30943,528.308007512378,0,1773.94612482752,0,1522.61894198457
"163451",8335063,528013,4243350,2739050,8.96484698866318,47.7601720566455,"08335063","083350063063","Radolfzell am Bodensee","DE138","0",8335063,83350063063,"Radolfzell am Bodensee, Stadt","Radolfzell am Bodensee, Stadt","urban","peripher",58.57,30943,528.308007512378,0,0,0,1369.26862506324
"163495",8335063,528014,4244350,2739050,8.97817648873241,47.7602971821446,"08335063","083350063063","Radolfzell am Bodensee","DE138","0",8335063,83350063063,"Radolfzell am Bodensee, Stadt","Radolfzell am Bodensee, Stadt","urban","peripher",58.57,30943,528.308007512378,2601.51206573381,1198.05509084025,0,0
"163469",8335063,528015,4245350,2739050,8.99150604754779,47.760420686089,"08335063","083350063063","Radolfzell am Bodensee","DE138","0",8335063,83350063063,"Radolfzell am Bodensee, Stadt","Radolfzell am Bodensee, Stadt","urban","peripher",58.57,30943,528.308007512378,2778.27189758743,460.880940071122,0,773.178596279361
"163457",8335063,528016,4246350,2739050,9.00483566434359,47.7605425684674,"08335063","083350063063","Radolfzell am Bodensee","DE138","0",8335063,83350063063,"Radolfzell am Bodensee, Stadt","Radolfzell am Bodensee, Stadt","urban","peripher",58.57,30943,528.308007512378,1045.68722933934,0,0,38.7224597923279
"163481",8335063,528017,4247350,2739050,9.01816533835403,47.7606628292684,"08335063","083350063063","Radolfzell am Bodensee","DE138","0",8335063,83350063063,"Radolfzell am Bodensee, Stadt","Radolfzell am Bodensee, Stadt","urban","peripher",58.57,30943,528.308007512378,0,0,0,0
"163455",8335063,528018,4248350,2739050,9.03149506881332,47.7607814684808,"08335063","083350063063","Radolfzell am Bodensee","DE138","0",8335063,83350063063,"Radolfzell am Bodensee, Stadt","Radolfzell am Bodensee, Stadt","urban","peripher",58.57,30943,528.308007512378,0,305.662522521092,0,0
"163860",8335904,528019,4249350,2739050,9.04482485495564,47.7608984860937,"08335002","083355004002","Allensbach","DE138","5",8335002,83355004002,"Allensbach","VVG der Stadt Konstanz","suburban","zentral",93.37,95209,1019.69583377959,0,1511.35358896496,0,0
"163856",8335904,528020,4250350,2739050,9.05815469601514,47.7610138820963,"08335002","083355004002","Allensbach","DE138","5",8335002,83355004002,"Allensbach","VVG der Stadt Konstanz","suburban","zentral",93.37,95209,1019.69583377959,0,1794.0565745549,0,0
"163838",8335904,528021,4251350,2739050,9.07148459122596,47.7611276564778,"08335002","083355004002","Allensbach","DE138","5",8335002,83355004002,"Allensbach","VVG der Stadt Konstanz","suburban","zentral",93.37,95209,1019.69583377959,0,2061.51771853193,0,0
"163847",8335904,528022,4252350,2739050,9.08481453982219,47.7612398092278,"08335002","083355004002","Allensbach","DE138","5",8335002,83355004002,"Allensbach","VVG der Stadt Konstanz","suburban","zentral",93.37,95209,1019.69583377959,0,1972.80241371837,0,0
"163815",8335904,528023,4253350,2739050,9.09814454103792,47.7613503403357,"08335002","083355004002","Allensbach","DE138","5",8335002,83355004002,"Allensbach","VVG der Stadt Konstanz","suburban","zentral",93.37,95209,1019.69583377959,0,1142.64521206972,0,0
"163846",8335904,528024,4254350,2739050,9.1114745941072,47.7614592497915,"08335043","083355004043","Konstanz","DE138","5",8335043,83355004043,"Konstanz, Universitätsstadt","VVG der Stadt Konstanz","urban","zentral",93.37,95209,1019.69583377959,0,0,0,0
"172210",8435907,528029,4259350,2739050,9.17812561044711,47.7619794719391,"08435059","084355007059","Überlingen","DE147","5",8435059,84355007059,"Überlingen, Stadt","VVG der Stadt Überlingen","suburban","peripher",99.68,28753,288.453049759229,0,0,0,0
"172233",8435907,528030,4260350,2739050,9.19145595855153,47.7620786512748,"08435059","084355007059","Überlingen","DE147","5",8435059,84355007059,"Überlingen, Stadt","VVG der Stadt Überlingen","suburban","peripher",99.68,28753,288.453049759229,1993.40446447745,12.4664173539052,0,0
"172177",8435907,528031,4261350,2739050,9.20478635314723,47.762176208891,"08435059","084355007059","Überlingen","DE147","5",8435059,84355007059,"Überlingen, Stadt","VVG der Stadt Überlingen","suburban","peripher",99.68,28753,288.453049759229,1636.44914592264,0,0,0
"172173",8435907,528032,4262350,2739050,9.21811679346809,47.7622721447783,"08435059","084355007059","Überlingen","DE147","5",8435059,84355007059,"Überlingen, Stadt","VVG der Stadt Überlingen","suburban","peripher",99.68,28753,288.453049759229,0,0,0,0
"172011",8435905,528033,4263350,2739050,9.23144727874795,47.7623664589281,"08435052","084355005052","Salem","DE147","5",8435052,84355005052,"Salem","GVV Salem","suburban","peripher",129.93,17191,132.309705225891,0,0,0,1604.29174124472
"172014",8435905,528034,4264350,2739050,9.24477780822066,47.7624591513314,"08435052","084355005052","Salem","DE147","5",8435052,84355005052,"Salem","GVV Salem","suburban","peripher",129.93,17191,132.309705225891,0,0,0,2118.97242682863
"171987",8435905,528035,4265350,2739050,9.25810838112002,47.7625502219799,"08435052","084355005052","Salem","DE147","5",8435052,84355005052,"Salem","GVV Salem","suburban","peripher",129.93,17191,132.309705225891,0,0,0,2213.08302060741
"171983",8435905,528036,4266350,2739050,9.27143899667982,47.7626396708649,"08435052","084355005052","Salem","DE147","5",8435052,84355005052,"Salem","GVV Salem","suburban","peripher",129.93,17191,132.309705225891,0,0,0,2077.71642830963
"171986",8435905,528037,4267350,2739050,9.28476965413383,47.7627274979783,"08435052","084355005052","Salem","DE147","5",8435052,84355005052,"Salem","GVV Salem","suburban","peripher",129.93,17191,132.309705225891,0,3019.22851899007,0,1055.45595132926
"172040",8435905,528038,4268350,2739050,9.29810035271581,47.7628137033118,"08435052","084355005052","Salem","DE147","5",8435052,84355005052,"Salem","GVV Salem","suburban","peripher",129.93,17191,132.309705225891,0,3076.51024954418,0,23.1726005701501
"171971",8435905,528039,4269350,2739050,9.31143109165948,47.7628982868575,"08435052","084355005052","Salem","DE147","5",8435052,84355005052,"Salem","GVV Salem","suburban","peripher",129.93,17191,132.309705225891,0,1593.44677862832,0,0
"172002",8435905,528040,4270350,2739050,9.32476187019857,47.7629812486076,"08435052","084355005052","Salem","DE147","5",8435052,84355005052,"Salem","GVV Salem","suburban","peripher",129.93,17191,132.309705225891,0,0,0,0
"172039",8435905,528041,4271350,2739050,9.33809268756676,47.7630625885544,"08435052","084355005052","Salem","DE147","5",8435052,84355005052,"Salem","GVV Salem","suburban","peripher",129.93,17191,132.309705225891,0,0,0,0
"171990",8435905,528042,4272350,2739050,9.35142354299774,47.7631423066903,"08435052","084355005052","Salem","DE147","5",8435052,84355005052,"Salem","GVV Salem","suburban","peripher",129.93,17191,132.309705225891,0,0,0,0
"171790",8435903,528043,4273350,2739050,9.36475443572516,47.7632204030079,"08435067","084355003067","Deggenhausertal","DE147","5",8435067,84355003067,"Deggenhausertal","GVV Markdorf","rural","peripher",138.61,26614,192.006348748287,0,0,0,0
"171776",8435903,528044,4274350,2739050,9.37808536498268,47.7632968775,"08435067","084355003067","Deggenhausertal","DE147","5",8435067,84355003067,"Deggenhausertal","GVV Markdorf","rural","peripher",138.61,26614,192.006348748287,0,0,0,0
"171788",8435903,528045,4275350,2739050,9.3914163300039,47.7633717301596,"08435067","084355003067","Deggenhausertal","DE147","5",8435067,84355003067,"Deggenhausertal","GVV Markdorf","rural","peripher",138.61,26614,192.006348748287,0,0,0,0
"171799",8435903,528046,4276350,2739050,9.40474733002245,47.7634449609797,"08435067","084355003067","Deggenhausertal","DE147","5",8435067,84355003067,"Deggenhausertal","GVV Markdorf","rural","peripher",138.61,26614,192.006348748287,0,0,0,0
"171816",8435903,528047,4277350,2739050,9.41807836427192,47.7635165699534,"08435067","084355003067","Deggenhausertal","DE147","5",8435067,84355003067,"Deggenhausertal","GVV Markdorf","rural","peripher",138.61,26614,192.006348748287,0,1518.50807470448,0,0
"171841",8435903,528048,4278350,2739050,9.43140943198589,47.7635865570742,"08435067","084355003067","Deggenhausertal","DE147","5",8435067,84355003067,"Deggenhausertal","GVV Markdorf","rural","peripher",138.61,26614,192.006348748287,0,2060.24231116551,0,0
"173781",8436908,528049,4279350,2739050,9.44474053239791,47.7636549223356,"08436095","084365008095","Horgenzell","DE148","5",8436095,84365008095,"Horgenzell","VVG der Gemeinde Wilhelmsdorf","rural","peripher",94.26,10140,107.574793125398,0,1817.99918114987,0,995.142291514336
"173760",8436908,528050,4280350,2739050,9.45807166474154,47.7637216657312,"08436095","084365008095","Horgenzell","DE148","5",8436095,84365008095,"Horgenzell","VVG der Gemeinde Wilhelmsdorf","rural","peripher",94.26,10140,107.574793125398,0,1457.37861237299,0,2049.22315867612
